openTime,open,high,low,close,volume
2023/3/6 8:00,22392.74,22450,22355,22379.57,28144.14141
2023/3/6 12:00,22379.95,22602.19,22357.08,22553.42,44162.64438
2023/3/6 16:00,22554.43,22586.98,22358,22393.35,45283.05605
2023/3/6 20:00,22393.35,22450,22320.01,22410,27050.14343
2023/3/7 0:00,22409.41,22557.91,22377.69,22460.54,28066.33637
2023/3/7 4:00,22460.99,22479.85,22408.09,22419.71,21032.34041
2023/3/7 8:00,22420.29,22432.6,22321,22351.02,35538.29626
2023/3/7 12:00,22351.02,22489.88,21927,22320.9,97281.67866
2023/3/7 16:00,22321.98,22394.08,22054.92,22124.77,62136.24828
2023/3/7 20:00,22125.99,22230.51,21943,22197.96,48464.90914
2023/3/8 0:00,22198.56,22287,22084.3,22152.52,30155.52102
2023/3/8 4:00,22152.52,22167.73,21840.13,21971.03,47071.5731
2023/3/8 8:00,21971.83,22144.2,21944.55,22072.45,41053.20652
2023/3/8 12:00,22071.98,22229.04,21876.66,22140.8,81155.91342
2023/3/8 16:00,22139.97,22218.3,21944.25,21997.25,47324.56273
2023/3/8 20:00,21997.25,22133.75,21580,21705.44,54699.79593
2023/3/9 0:00,21704.37,21806.68,21629.43,21769.66,35431.65786
2023/3/9 4:00,21770.37,21774.69,21665.67,21688.54,27862.16425
2023/3/9 8:00,21688.54,21700,21527,21669.38,52297.6602
2023/3/9 12:00,21669.38,21834.99,21552.84,21648.57,71861.08871
2023/3/9 16:00,21647.42,21675.22,20766.2,20854.93,127310.4887
2023/3/9 20:00,20856.3,20867.3,20042.72,20362.22,128895.2261
2023/3/10 0:00,20362.21,20367.78,19776.22,20052.07,111144.4226
2023/3/10 4:00,20052.07,20065,19776.55,19953.58,83995.86888
2023/3/10 8:00,19953.58,19977,19549.09,19760.78,96978.28705
2023/3/10 12:00,19761.12,20321.19,19657.11,20004.96,152618.4872
2023/3/10 16:00,20004.96,20307.73,19824.06,20024.32,109663.7652
2023/3/10 20:00,20022.72,20240.4,19850,20150.69,64055.63618
2023/3/11 0:00,20150.69,20686.51,20135.05,20393.88,98589.40007
2023/3/11 4:00,20393.89,20435.43,19823.82,19850.81,76336.21941
2023/3/11 8:00,19850.81,20208.36,19765.03,20086.07,81791.94176
2023/3/11 12:00,20086.07,20205.46,20030,20061.98,50101.82477
2023/3/11 16:00,20062.77,20331.44,19992.24,20220.96,62707.52998
2023/3/11 20:00,20220.98,20529.91,20214.63,20455.73,58304.90534
2023/3/12 0:00,20455.73,20502.46,20303.53,20376.46,51370.51344
2023/3/12 4:00,20376.47,20440.8,20270.6,20346.71,35988.61581
2023/3/12 8:00,20346.71,20497.34,20333.8,20445.43,39710.54197
2023/3/12 12:00,20445.56,20466,20284.39,20358.96,49787.13406
2023/3/12 16:00,20359.59,21331.75,20341.85,20779.54,124989.6899
2023/3/12 20:00,20779.54,22150,20755.76,21997.11,129098.4477
2023/3/13 0:00,21998.05,22600,21860.74,22231.62,111447.4173
2023/3/13 4:00,22232.76,22506,22222.88,22458.72,68170.49795
2023/3/13 8:00,22458.87,22539.64,21813.88,22106.64,112208.0504
2023/3/13 12:00,22106.63,24500,21959,23981.72,216519.7795
2023/3/13 16:00,23981.72,24393.83,23755,24279.91,122447.5649
2023/3/13 20:00,24277.25,24311.99,23938,24113.48,57096.00248
2023/3/14 0:00,24112.27,24496.41,23986.02,24374.2,70241.14758
2023/3/14 4:00,24375.68,24820,24139.06,24247.64,78968.84513
2023/3/14 8:00,24246.75,24820,24118.28,24743.04,90925.96183
2023/3/14 12:00,24743.05,26386.87,24458.04,25894.67,210348.0151
2023/3/14 16:00,25894.67,26001.81,24212.49,25054.15,144791.9702
2023/3/14 20:00,25048.39,25167.9,23976.42,24670.41,104084.9943
2023/3/15 0:00,24670.41,25074.24,24284.6,24717.65,74592.62791
2023/3/15 4:00,24716.87,24918.59,24599,24871.28,49951.0718
2023/3/15 8:00,24872.54,24922.22,24255,24754.5,92660.51407
2023/3/15 12:00,24753.27,25196.97,24371.6,24471.01,172954.8877
2023/3/15 16:00,24471.01,24523,23896.95,24366.71,137774.3795
2023/3/15 20:00,24369.97,24633.02,24223,24285.66,53517.24888
